ITERACAO,TEMPO (s),DESLOCAMENTO (m)
2991000,51.40438547504604,.1132113590317140E-19
2992000,51.42157182926705,.1696472132100263E-19
2993000,51.43875818348806,.2159823960394685E-19
2994000,51.45594453770908,.2501972461982046E-19
2995000,51.47313089193009,.2709349898123707E-19
2996000,51.49031724615110,.2775503814141147E-19
2997000,51.50750360037211,.2701214594926615E-19
2998000,51.52468995459312,.2494248808791308E-19
2999000,51.54187630881413,.2168771017403712E-19
3000000,51.55906266303515,.1744453126493321E-19
3001000,51.57624901725616,.1245334336516380E-19
3002000,51.59343537147717,.6984956969261365E-20
3003000,51.61062172569818,.1326207079309436E-20
3004000,51.62780807991919,-.4234829207637510E-20
3005000,51.64499443414020,-.9423254334911700E-20
3006000,51.66218078836122,-.1399070118042050E-19
3007000,51.67936714258223,-.1772697684731799E-19
3008000,51.69655349680324,-.2046946630451365E-19
3009000,51.71373985102425,-.2210988987232552E-19
3010000,51.73092620524526,-.2259815229337356E-19
3011000,51.74811255946628,-.2194317393265449E-19
3012000,51.76529891368729,-.2021074861363469E-19
3013000,51.78248526790830,-.1751861998569360E-19
3014000,51.79967162212931,-.1402910195395552E-19
3015000,51.81685797635032,-.9939682272505437E-20
3016000,51.83404433057133,-.5472136800479400E-20
3017000,51.85123068479235,-.8607414251278270E-21
3018000,51.86841703901336,.3659802904471792E-20
3019000,51.88560339323437,.7866119749202331E-20
3020000,51.90278974745538,.1155700280037134E-19
3021000,51.91997610167639,.1456284072370721E-19
3022000,51.93716245589741,.1675319026059320E-19
3023000,51.95434881011842,.1804217162474521E-19
3024000,51.97153516433943,.1839147857524496E-19
3025000,51.98872151856044,.1781092092513809E-19
3026000,52.00590787278145,.1635654317377768E-19
3027000,52.02309422700246,.1412648310263037E-19
3028000,52.04028058122348,.1125484268727429E-19
3029000,52.05746693544449,.7903935448703836E-20
3030000,52.07465328966550,.4255345259498346E-20
3031000,52.09183964388651,.5002786845792549E-21
3032000,52.10902599810752,-.3170285516514970E-20
3033000,52.12621235232853,-.6575150419859327E-20
3034000,52.14339870654955,-.9551688425446380E-20
3035000,52.16058506077056,-.1196344409362336E-19
3036000,52.17777141499157,-.1370620566033043E-19
3037000,52.19495776921258,-.1471228532933757E-19
3038000,52.21214412343359,-.1495284575105141E-19
3039000,52.22933047765461,-.1443821275069614E-19
3040000,52.24651683187562,-.1321621707240142E-19
3041000,52.26370318609663,-.1136870549163714E-19
3042000,52.28088954031764,-.9006449372964322E-20
3043000,52.29807589453865,-.6262752488252136E-20
3044000,52.31526224875966,-.3286116370916666E-20
3045000,52.33244860298068,-.2323583226489921E-21
3046000,52.34963495720169,.2743406864411072E-20
3047000,52.36682131142270,.5494515552189290E-20
3048000,52.38400766564371,.7889853715906699E-20
3049000,52.40119401986472,.9819968388617573E-20
3050000,52.41838037408574,.1120191461192968E-19
3051000,52.43556672830675,.1198263195528968E-19
3052000,52.45275308252776,.1214072444926428E-19
3053000,52.46993943674877,.1168660155745352E-19
3054000,52.48712579096978,.1066102126050410E-19
3055000,52.50431214519079,.9132155262922771E-20
3056000,52.52149849941181,.7191366930070644E-20
3057000,52.53868485363282,.4947951518018821E-20
3058000,52.55587120785383,.2523132952241746E-20
3059000,52.57305756207484,.4364002143814204E-22
3060000,52.59024391629585,-.2364803583662423E-20
3061000,52.60743027051686,-.4583746515381632E-20
3062000,52.62461662473788,-.6507727325300730E-20
3063000,52.64180297895889,-.8049172010371022E-20
3064000,52.65898933317990,-.9142250357331700E-20
3065000,52.67617568740091,-.9745528664744952E-20
3066000,52.69336204162192,-.9843321594155683E-20
3067000,52.71054839584293,-.9445714018796108E-20
3068000,52.72773475006395,-.8587291287399365E-20
3069000,52.74492110428496,-.7324679933975845E-20
3070000,52.76210745850597,-.5733057461685638E-20
3071000,52.77929381272698,-.3901836780476590E-20
3072000,52.79648016694799,-.1929766121468810E-20
3073000,52.81366652116900,.8029263938118816E-22
3074000,52.83085287539001,.2026636053136332E-20
3075000,52.84803922961103,.3813775949858711E-20
3076000,52.86522558383204,.5357034187865900E-20
3077000,52.88241193805305,.6586458964167589E-20
3078000,52.89959829227406,.7449886825298930E-20
3079000,52.91678464649507,.7915022592463845E-20
3080000,52.93397100071608,.7970462448864681E-20
3081000,52.95115735493710,.7625640622507724E-20
3082000,52.96834370915811,.6909734602317517E-20
3083000,52.98553006337912,.5869614939446163E-20
3084000,53.00271641760013,.4566970944082081E-20
3085000,53.01990277182114,.3074780907987444E-20
3086000,53.03708912604215,.1473323227130508E-20
3087000,53.05427548026316,-.1540581304725061E-21
3088000,53.07146183448418,-.1725214498559030E-20
3089000,53.08864818870519,-.3163265708881603E-20
3090000,53.10583454292620,-.4400287438779197E-20
3091000,53.12302089714721,-.5380439829148977E-20
3092000,53.14020725136822,-.6062397670450200E-20
3093000,53.15739360558923,-.6420981620640757E-20
3094000,53.17457995981025,-.6447932930586838E-20
3095000,53.19176631403126,-.6151818737900115E-20
3096000,53.20895266825227,-.5557098872701051E-20
3097000,53.22613902247328,-.4702426122663290E-20
3098000,53.24332537669429,-.3638288062783352E-20
3099000,53.26051173091530,-.2424128214166547E-20
3100000,53.27769808513631,-.1125106159996661E-20
3101000,53.29488443935733,.1913305311061730E-21
3102000,53.31207079357834,.1458885548245205E-20
3103000,53.32925714779935,.2615692021602769E-20
3104000,53.34644350202036,.3607270682939964E-20
3105000,53.36362985624137,.4389029845152604E-20
3106000,53.38081621046239,.4928196121324902E-20
3107000,53.39800256468340,.5205096608166431E-20
3108000,53.41518891890441,.5213748059190461E-20
3109000,53.43237527312542,.4961744538162831E-20
3110000,53.44956162734643,.4469470339534546E-20
3111000,53.46674798156744,.3768697849618436E-20
3112000,53.48393433578846,.2900658931406713E-20
3113000,53.50112069000947,.1913702021465462E-20
3114000,53.51830704423048,.8606644171253031E-21
3115000,53.53549339845149,-.2039004679848269E-21
3116000,53.55267975267250,-.1226498091230674E-20
3117000,53.56986610689351,-.2157331430250105E-20
3118000,53.58705246111453,-.2952675708444130E-20
3119000,53.60423881533554,-.3576878639488950E-20
3120000,53.62142516955655,-.4003897661686548E-20
3121000,53.63861152377756,-.4218311409459403E-20
3122000,53.65579787799857,-.4215770795305214E-20
3123000,53.67298423221959,-.4002884075816594E-20
3124000,53.69017058644060,-.3596558678344887E-20
3125000,53.70735694066161,-.3022848972086549E-20
3126000,53.72454329488262,-.2315382322801649E-20
3127000,53.74172964910363,-.1513454618463569E-20
3128000,53.75891600332464,-.6599001854657450E-21
3129000,53.77610235754566,.2011508978565539E-21
3130000,53.79328871176667,.1026512873738629E-20
3131000,53.81047506598768,.1776070146288765E-20
3132000,53.82766142020869,.2414686327722359E-20
3133000,53.84484777442970,.2913807817041517E-20
3134000,53.86203412865072,.3252691130082366E-20
3135000,53.87922048287173,.3419204078120426E-20
3136000,53.89640683709274,.3410173629512856E-20
3137000,53.91359319131375,.3231276693700635E-20
3138000,53.93077954553476,.2896492956896936E-20
3139000,53.94796589975577,.2427160146267574E-20
3140000,53.96515225397679,.1850690699048521E-20
3141000,53.98233860819780,.1199023915991180E-20
3142000,53.99952496241881,.5068986396809663E-21
3143000,54.01671131663982,-.1899621049829237E-21
3144000,54.03389767086083,-.8566614185267063E-21
3145000,54.05108402508184,-.1460843726517049E-20
3146000,54.06827037930286,-.1974232241453739E-20
3147000,54.08545673352387,-.2373917376455391E-20
3148000,54.10264308774488,-.2643339332111917E-20
3149000,54.11982944196589,-.2772925002569706E-20
3150000,54.13701579618690,-.2760357752018931E-20
3151000,54.15420215040792,-.2610477536137389E-20
3152000,54.17138850462893,-.2334827328927860E-20
3153000,54.18857485884994,-.1950878957071078E-20
3154000,54.20576121307095,-.1480986427029513E-20
3155000,54.22294756729196,-.9511269744302132E-21
3156000,54.24013392151297,-.3894988508037864E-21
3157000,54.25732027573399,.1749500490540627E-21
3158000,54.27450662995500,.7139873668822818E-21
3159000,54.29169298417601,.1201482455481586E-20
3160000,54.30887933839702,.1614646824910447E-20
3161000,54.32606569261803,.1935071368402889E-20
3162000,54.34325204683905,.2149514696473725E-20
3163000,54.36043840106006,.2250410652388967E-20
3164000,54.37762475528107,.2236078011404718E-20
3165000,54.39481110950208,.2110630700505453E-20
3166000,54.41199746372309,.1883601840925259E-20
3167000,54.42918381794410,.1569308777937168E-20
3168000,54.44637017216512,.1185998364153076E-20
3169000,54.46355652638613,.7548215529102373E-21
3170000,54.48074288060714,.2986934182706997E-21
3171000,54.49792923482815,-.1589012235892548E-21
3172000,54.51511558904916,-.5950954746734712E-21
3173000,54.53230194327017,-.9887623090596140E-21
3174000,54.54948829749119,-.1321516836546936E-20
3175000,54.56667465171220,-.1578552438590594E-20
3176000,54.58386100593321,-.1749273977204295E-20
3177000,54.60104736015422,-.1827702466834775E-20
3178000,54.61823371437523,-.1812637736406373E-20
3179000,54.63542006859625,-.1707578063079390E-20
3180000,54.65260642281726,-.1520407899738378E-20
3181000,54.66979277703827,-.1262876050507840E-20
3182000,54.68697913125928,-.9498964390902918E-21
3183000,54.70416548548029,-.5987115180861263E-21
3184000,54.72135183970130,-.2279640447787178E-21
3185000,54.73853819392232,.1432738181103298E-21
3186000,54.75572454814333,.4964644189706046E-21
3187000,54.77291090236434,.8145136897516253E-21
3188000,54.79009725658535,.1082581642447898E-20
3189000,54.80728361080636,.1288756747067949E-20
3190000,54.82446996502738,.1424564529434531E-20
3191000,54.84165631924839,.1485289857607440E-20
3192000,54.85884267346940,.1470102274837511E-20
3193000,54.87602902769041,.1381983868958068E-20
3194000,54.89321538191142,.1227469031746647E-20
3195000,54.91040173613243,.1016214572407939E-20
3196000,54.92758809035345,.7604265747415645E-21
3197000,54.94477444457446,.4741767668540419E-21
3198000,54.96196079879547,.1726457316503700E-21
3199000,54.97914715301648,-.1286671481874096E-21
3200000,54.99633350723749,-.4147266165411071E-21
3201000,55.01351986145850,-.6716984765767967E-21
3202000,55.03070621567952,-.8876050891369937E-21
3203000,55.04789256990053,-.1052869089629679E-20
3204000,55.06507892412154,-.1160721436620186E-20
3205000,55.08226527834255,-.1207457370692959E-20
3206000,55.09945163256356,-.1192531931043016E-20
3207000,55.11663798678457,-.1118494929016517E-20
3208000,55.13382434100559,-.9907732957961834E-21
3209000,55.15101069522660,-.8173161120708181E-21
3210000,55.16819704944761,-.6081240392071961E-21
3211000,55.18538340366862,-.3746900135328689E-21
3212000,55.20256975788963,-.1293817167010477E-21
3213000,55.21975611211064,.1152016431349561E-21
3214000,55.23694246633166,.3468653660819033E-21
3215000,55.25412882055267,.5544165514747657E-21
3216000,55.27131517477368,.7281939371314213E-21
3217000,55.28850152899469,.8605057822800564E-21
3218000,55.30568788321570,.9459565952847355E-21
3219000,55.32287423743671,.9816496184893912E-21
3220000,55.34006059165772,.9672585704722927E-21
3221000,55.35724694587874,.9049688677331759E-21
3222000,55.37443330009975,.7992950634683950E-21
3223000,55.39161965432076,.6567872312886936E-21
3224000,55.40880600854177,.4856442015452650E-21
3225000,55.42599236276278,.2952556928003448E-21
3226000,55.44317871698379,.9569829367725899E-22
3227000,55.46036507120481,-.1027881689527681E-21
3228000,55.47755142542582,-.2903171312007302E-21
3229000,55.49473777964683,-.4578390535325222E-21
3230000,55.51192413386784,-.5975692153936276E-21
3231000,55.52911048808885,-.7033397906658846E-21
3232000,55.54629684230986,-.7708608128057056E-21
3233000,55.56348319653087,-.7978796423965198E-21
3234000,55.58066955075189,-.7842339277877044E-21
3235000,55.59785590497290,-.7317985213318667E-21
3236000,55.61504225919391,-.6443321030627902E-21
3237000,55.63222861341492,-.5272341114414730E-21
3238000,55.64941496763593,-.3872267567450843E-21
3239000,55.66660132185694,-.2319802082877749E-21
3240000,55.68378767607796,-.6970136016033489E-22
3241000,55.70097403029897,.9129219422688813E-22
3242000,55.71816038451998,.2429912410069307E-21
3243000,55.73534673874099,.3780863233678782E-21
3244000,55.75253309296200,.4903126556765068E-21
3245000,55.76971944718301,.5747326853526227E-21
3246000,55.78690580140403,.6279439978041838E-21
3247000,55.80409215562504,.6482043546450259E-21
3248000,55.82127850984605,.6354700414729112E-21
3249000,55.83846486406706,.5913481501995589E-21
3250000,55.85565121828807,.5189677083235438E-21
3251000,55.87283757250908,.4227784833302218E-21
3252000,55.89002392673010,.3082896496479182E-21
3253000,55.90721028095111,.1817631565629562E-21
3254000,55.92439663517212,.4987846598232902E-22
3255000,55.94158298939313,-.8061372839093508E-22
3256000,55.95876934361414,-.2032311552229548E-21
3257000,55.97595569783515,-.3120761982026189E-21
3258000,55.99314205205617,-.4021135781670108E-21
3259000,56.01032840627718,-.4693967296139639E-21
3260000,56.02751476049819,-.5112330589852329E-21
3261000,56.04470111471920,-.5262816189439653E-21
3262000,56.06188746894021,-.5145803046808568E-21
3263000,56.07907382316123,-.4775032897926078E-21
3264000,56.09626017738224,-.4176528883224962E-21
3265000,56.11344653160325,-.3386931867426339E-21
3266000,56.13063288582426,-.2451354862804079E-21
3267000,56.14781924004527,-.1420877105324014E-21
3268000,56.16500559426628,-.3498137709289805E-22
3269000,56.18219194848730,.7070954735151797E-22
3270000,56.19937830270831,.1697436062315334E-21
3271000,56.21656465692932,.2573670566794873E-21
3272000,56.23375101115033,.3295371372787399E-21
3273000,56.25093736537134,.3831031778059155E-21
3274000,56.26812371959236,.4159377403035625E-21
3275000,56.28531007381337,.4270127118087270E-21
3276000,56.30249642803438,.4164181730751888E-21
3277000,56.31968278225539,.3853247947537800E-21
3278000,56.33686913647640,.3358933147710479E-21
3279000,56.35405549069741,.2711371923913134E-21
3280000,56.37124184491843,.1947466956493660E-21
3281000,56.38842819913944,.1108843627423785E-21
3282000,56.40561455336045,.2396291472735765E-22
3283000,56.42280090758146,-.6158275433757577E-22
3284000,56.43998726180247,-.1415179327515198E-21
3285000,56.45717361602348,-.2120138416637020E-21
3286000,56.47435997024450,-.2698269861199413E-21
3287000,56.49154632446551,-.3124439233391058E-21
3288000,56.50873267868652,-.3381852375187047E-21
3289000,56.52591903290753,-.3462647349758857E-21
3290000,56.54310538712854,-.3368022311168279E-21
3291000,56.56029174134956,-.3107906694290363E-21
3292000,56.57747809557057,-.2700205741074886E-21
3293000,56.59466444979158,-.2169668816670981E-21
3294000,56.61185080401259,-.1546449274892315E-21
3295000,56.62903715823360,-.8644370350813013E-22
3296000,56.64622351245461,-.1594539772505454E-22
3297000,56.66340986667563,.5325935646809928E-22
3298000,56.68059622089664,.1177511595777424E-21
3299000,56.69778257511765,.1744476248072446E-21
3300000,56.71496892933866,.2207473851524010E-21
3301000,56.73215528355967,.2546457803300006E-21
3302000,56.74934163778068,.2748172856619622E-21
3303000,56.76652799200170,.2806615543209203E-21
3304000,56.78371434622271,.2723118559628669E-21
3305000,56.80090070044372,.2506066101543591E-21
3306000,56.81808705466473,.2170265362322595E-21
3307000,56.83527340888574,.1736015840641032E-21
3308000,56.85245976310676,.1227931958315246E-21
3309000,56.86964611732777,.6735851586658286E-22
3310000,56.88683247154878,.1020387006533606E-22
3311000,56.90401882576979,-.4576484594770694E-22
3312000,56.92120517999080,-.9778730422064331E-22
3313000,56.93839153421181,-.1433822909703491E-21
3314000,56.95557788843283,-.1804633369948018E-21
3315000,56.97276424265384,-.2074311904118737E-21
3316000,56.98995059687485,-.2232392031281392E-21
3317000,57.00713695109586,-.2274291724617821E-21
3318000,57.02432330531687,-.2201367282204440E-21
3319000,57.04150965953789,-.2020669035562130E-21
3320000,57.05869601375890,-.1744419978110069E-21
3321000,57.07588236797991,-.1389251603414982E-21
3322000,57.09306872220092,-.9752423435036451E-22
3323000,57.11025507642193,-.5248125005765835E-22
3324000,57.12744143064294,-.6153512310380575E-23
3325000,57.14462778486396,.3910752984255151E-22
3326000,57.16181413908497,.8107351783072263E-22
3327000,57.17900049330598,.1177467854802910E-21
3328000,57.19618684752699,.1474532430459155E-21
3329000,57.21337320174800,.1689163445021894E-21
3330000,57.23055955596901,.1813090086572275E-21
3331000,57.24774591019003,.1842815583861794E-21
3332000,57.26493226441104,.1779649969728516E-21
3333000,57.28211861863205,.1629501918378251E-21
3334000,57.29930497285306,.1402447214344807E-21
3335000,57.31649132707407,.1112102036828232E-21
3336000,57.33367768129509,.7748381447766326E-22
3337000,57.35086403551610,.4088838348243687E-22
3338000,57.36805038973711,.3335893878063322E-23
3339000,57.38523674395812,-.3327060168768759E-22
3340000,57.40242309817913,-.6713170678634243E-22
3341000,57.41960945240014,-.9663842095028605E-22
3342000,57.43679580662116,-.1204468019801806E-21
3343000,57.45398216084217,-.1375371836253963E-21
3344000,57.47116851506318,-.1472554521758122E-21
3345000,57.48835486928419,-.1493348548770795E-21
3346000,57.50554122350520,-.1438978298291132E-21
3347000,57.52272757772622,-.1314383589971880E-21
3348000,57.53991393194723,-.1127863028414662E-21
3349000,57.55710028616824,-.8905603075488415E-22
3350000,57.57428664038925,-.6158237630979188E-22
3351000,57.59147299461026,-.3184748883770040E-22
3352000,57.60865934883127,-.1402501068237553E-23
3353000,57.62584570305228,.2821192504745049E-22
3354000,57.64303205727330,.5554217669554383E-22
3355000,57.66021841149431,.7929165706985982E-22
3356000,57.67740476571532,.9838084562370479E-22
3357000,57.69459111993633,.1119947484094738E-21
3358000,57.71177747415734,.1196157443647164E-21
3359000,57.72896382837835,.1210406209818903E-21
3360000,57.74615018259937,.1163814172722875E-21
3361000,57.76333653682038,.1060505110246954E-21
3362000,57.78052289104139,.9073116042423132E-22
3363000,57.79770924526240,.7133539992733886E-22
3364000,57.81489559948341,.4895176495090094E-22
3365000,57.83208195370442,.2478575416909670E-22
3366000,57.84926830792543,.9621454466400368E-25
3367000,57.86645466214645,-.2386905650533844E-22
3368000,57.88364101636746,-.4593525567222940E-22
3369000,57.90082737058847,-.6505704686379853E-22
3370000,57.91801372480948,-.8036690673998057E-22
3371000,57.93520007903049,-.9121317042509159E-22
3372000,57.95238643325150,-.9718618308212557E-22
3373000,57.96957278747252,-.9813160343757210E-22
3374000,57.98675914169353,-.9415057445706235E-22
3375000,58.00394549591454,-.8558713995638159E-22
3376000,58.02113185013555,-.7300391105220673E-22
3377000,58.03831820435656,-.5714754299071688E-22
3378000,58.05550455857757,-.3890604527727838E-22
3379000,58.07269091279858,-.1926029587555093E-22
3380000,58.08987726701960,.7676503952041210E-24
3381000,58.10706362124061,.2016678547269077E-22
3382000,58.12424997546162,.3798728204504267E-22
3383000,58.14143632968263,.5338609772598041E-22
3384000,58.15862268390364,.6566590703886299E-22
3385000,58.17580903812465,.7430561478962573E-22
3386000,58.19299539234567,.7898117584301979E-22
3387000,58.21018174656668,.7957596751602349E-22
3388000,58.22736810078769,.7618050428986641E-22
3389000,58.24455445500870,.6908182254456911E-22
3390000,58.26174080922971,.5874336887298309E-22
3391000,58.27892716345072,.4577667494310666E-22
3392000,58.29611351767174,.3090647405642243E-22
3393000,58.31329987189275,.1493119322531874E-22
3394000,58.33048622611376,-.1319071426085432E-23
3395000,58.34767258033477,-.1702492442945508E-22
3396000,58.36485893455578,-.3141826094463191E-22
3397000,58.38204528877679,-.4381910319261900E-22
3398000,58.39923164299781,-.5366695489418575E-22
3399000,58.41641799721882,-.6054526962287479E-22
3400000,58.43360435143983,-.6419801390114655E-22
3401000,58.45079070566084,-.6453773037953338E-22
3402000,58.46797705988185,-.6164494818018310E-22
3403000,58.48516341410287,-.5575922390323496E-22
3404000,58.50234976832388,-.4726250628499928E-22
3405000,58.51953612254489,-.3665588037298300E-22
3406000,58.53672247676590,-.2453104662858095E-22
3407000,58.55390883098691,-.1153811346002780E-22
3408000,58.57109518520792,.1648580543202679E-23
3409000,58.58828153942894,.1436485037690288E-22
3410000,58.60546789364995,.2598953154112601E-22
3411000,58.62265424787096,.3597423352311266E-22
3412000,58.63984060209197,.4386858553205600E-22
3413000,58.65702695631298,.4933984614500567E-22
3414000,58.67421331053399,.5218606304097594E-22
3415000,58.69139966475501,.5234231494326583E-22
3416000,58.70858601897602,.4987992706546043E-22
3417000,58.72577237319703,.4499890543896665E-22
3418000,58.74295872741804,.3801416694603241E-22
3419000,58.76014508163905,.2933643483155123E-22
3420000,58.77733143586007,.1944891037328476E-22
3421000,58.79451779008108,.8881009784738368E-23
3422000,58.81170414430209,-.1819435799468478E-23
3423000,58.82889049852310,-.1211408362929494E-22
3424000,58.84607685274411,-.2150068919687113E-22
3425000,58.86326320696512,-.2953713147230619E-22
3426000,58.88044956118614,-.3586172931775144E-22
3427000,58.89763591540715,-.4020894311457354E-22
3428000,58.91482226962816,-.4241981273681175E-22
3429000,58.93200862384917,-.4244676498267135E-22
3430000,58.94919497807018,-.4035271561576232E-22
3431000,58.96638133229120,-.3630467838740986E-22
3432000,58.98356768651221,-.3056236160569674E-22
3433000,59.00075404073322,-.2346246912810412E-22
3434000,59.01794039495423,-.1539961623287648E-22
3435000,59.03512674917524,-.6804913223991314E-23
3436000,59.05231310339625,.1876644748956999E-23
3437000,59.06949945761727,.1020881695021794E-22
3438000,59.08668581183828,.1778565343301622E-22
3439000,59.10387216605929,.2425088490724389E-22
3440000,59.12105852028030,.2931426037938441E-22
3441000,59.13824487450131,.3276410595341096E-22
3442000,59.15543122872232,.3447558835212361E-22
3443000,59.17261758294334,.3441439651641490E-22
3444000,59.18980393716435,.3263579202615455E-22
3445000,59.20699029138536,.2927921195697650E-22
3446000,59.22417664560637,.2455882463973718E-22
3447000,59.24136299982738,.1875062926993045E-22
3448000,59.25854935404840,.1217684565007645E-22
3449000,59.27573570826941,.5188453831920892E-23
3450000,59.29292206249042,-.1853189398955737E-23
3451000,59.31010841671143,-.8594711383499338E-23
3452000,59.32729477093244,-.1470814493239950E-22
3453000,59.34448112515345,-.1990656721949850E-22
3454000,59.36166747937447,-.2395722717672389E-22
3455000,59.37885383359548,-.2669157931417526E-22
3456000,59.39604018781649,-.2801181363398122E-22
3457000,59.41322654203750,-.2789365850100383E-22
3458000,59.43041289625851,-.2638542617780357E-22
3459000,59.44759925047953,-.2360345940951336E-22
3460000,59.46478560470054,-.1972431265039703E-22
3461000,59.48197195892155,-.1497415489653583E-22
3462000,59.49915831314256,-.9616005604418004E-23
3463000,59.51634466736357,-.3935505455955893E-23
3464000,59.53353102158458,.1774023724721947E-23
3465000,59.55071737580560,.7226462305080901E-23
3466000,59.56790373002661,.1215697729979815E-22
3467000,59.58509008424762,.1633462763215967E-22
3468000,59.60227643846863,.1957290387932447E-22
3469000,59.61946279268964,.2173773671110954E-22
3470000,59.63664914691065,.2275264848776135E-22
3471000,59.65383550113167,.2260087487359046E-22
3472000,59.67102185535268,.2132443986943839E-22
3473000,59.68820820957369,.1902032042511226E-22
3474000,59.70539456379470,.1583397823169598E-22
3475000,59.72258091801571,.1195065968437921E-22
3476000,59.73976727223673,.7584964705046418E-23
3477000,59.75695362645774,.2969256848538918E-23
3478000,59.77413998067875,-.1658471887222932E-23
3479000,59.79132633489976,-.6066658997213312E-23
3480000,59.80851268912077,-.1004155186003305E-22
3481000,59.82569904334178,-.1339736189521090E-22
3482000,59.84288539756280,-.1598472130189955E-22
3483000,59.86007175178381,-.1769706995419339E-22
3484000,59.87725810600482,-.1847471448088599E-22
3485000,59.89444446022583,-.1830642552164106E-22
3486000,59.91163081444684,-.1722856614092596E-22
3487000,59.92881716866786,-.1532186796935986E-22
3488000,59.94600352288887,-.1270608574187853E-22
3489000,59.96318987710988,-.9532860100686662E-23
3490000,59.98037623133089,-.5977198306607633E-23
3491000,59.99756258555190,-.2228039442322378E-23
